page,name,rating,date,snippet,snippet_baku,tokens,stemmed_tokens,positive_count,negative_count,sentiment_label
2,meisya azzahra rachman,5.0,3 bulan lalu,pelayanan baik ramah untuk ketersediaan pilihan ayam saat itu sangat sedikit hanya bisa order sayap paha bawah saja mungkin bertepatan ada event baby shark mall tersebut,pelayanan baik ramah untuk ketersediaan pilihan ayam saat itu sangat sedikit hanya bisa order sayap paha bawah saja mungkin bertepatan ada event baby shark mall tersebut,"['pelayanan', 'baik', 'ramah', 'untuk', 'ketersediaan', 'pilihan', 'ayam', 'saat', 'itu', 'sangat', 'sedikit', 'hanya', 'bisa', 'order', 'sayap', 'paha', 'bawah', 'saja', 'mungkin', 'bertepatan', 'ada', 'event', 'baby', 'shark', 'mall', 'tersebut']","['layan', 'baik', 'ramah', 'untuk', 'sedia', 'pilih', 'ayam', 'saat', 'itu', 'sangat', 'sedikit', 'hanya', 'bisa', 'order', 'sayap', 'paha', 'bawah', 'saja', 'mungkin', 'tepat', 'ada', 'event', 'baby', 'shark', 'mall', 'sebut']",2,1,positif
2,incendio leviosha,4.0,2 bulan lalu,untuk porsinya yah gitu ya tidak seberapa mengeyangkan tapi emang bumbunya enak saus kejunya berasa instant banget cukup terkejut saat minum pink lava saat saya minum eh ternyata persis es permen karet pernah viral itu level fire chicken bisa disesuaikan dari level 0 sampe 5 saat saya datang ada promo saya pesan dapet beberapa porsi ayam nasi minuman karna saya bawa bocil pesennnya level 0 karna dalam 1 promo harus milih level sama yasudahlah kebetulan saya dapet meja viewnya bagus biaa liat pemandangan luar lebih tepatnya kereta api lewat untuk mbak kasirnya diusahakan lebih sabar ya mbak ga semua cstmer langsung paham menu per menu jangan cemberut kalo ada cstmer masih mempertimbangkan teman,untuk porsinya yah gitu ya tidak seberapa mengeyangkan tapi emang bumbunya enak saus kejunya berasa instant sekali cukup terkejut saat minum pink lava saat saya minum eh ternyata persis es permen karet pernah viral itu level fire chicken bisa disesuaikan dari level 0 sampe 5 saat saya datang ada promo saya pesan dapet beberapa porsi ayam nasi minuman karna saya bawa bocil pesennnya level 0 karna dalam 1 promo harus milih level sama yasudahlah kebetulan saya dapet meja viewnya bagus biaa liat pemandangan luar lebih tepatnya kereta api lewat untuk mbak kasirnya diusahakan lebih sabar ya mbak tidak semua cstmer langsung paham menu per menu jangan cemberut kalo ada cstmer masih mempertimbangkan teman,"['untuk', 'porsinya', 'yah', 'gitu', 'ya', 'tidak', 'seberapa', 'mengeyangkan', 'tapi', 'emang', 'bumbunya', 'enak', 'saus', 'kejunya', 'berasa', 'instant', 'sekali', 'cukup', 'terkejut', 'saat', 'minum', 'pink', 'lava', 'saat', 'saya', 'minum', 'eh', 'ternyata', 'persis', 'es', 'permen', 'karet', 'pernah', 'viral', 'itu', 'level', 'fire', 'chicken', 'bisa', 'disesuaikan', 'dari', 'level', '0', 'sampe', '5', 'saat', 'saya', 'datang', 'ada', 'promo', 'saya', 'pesan', 'dapet', 'beberapa', 'porsi', 'ayam', 'nasi', 'minuman', 'karna', 'saya', 'bawa', 'bocil', 'pesennnya', 'level', '0', 'karna', 'dalam', '1', 'promo', 'harus', 'milih', 'level', 'sama', 'yasudahlah', 'kebetulan', 'saya', 'dapet', 'meja', 'viewnya', 'bagus', 'biaa', 'liat', 'pemandangan', 'luar', 'lebih', 'tepatnya', 'kereta', 'api', 'lewat', 'untuk', 'mbak', 'kasirnya', 'diusahakan', 'lebih', 'sabar', 'ya', 'mbak', 'tidak', 'semua', 'cstmer', 'langsung', 'paham', 'menu', 'per', 'menu', 'jangan', 'cemberut', 'kalo', 'ada', 'cstmer', 'masih', 'mempertimbangkan', 'teman']","['untuk', 'porsi', 'yah', 'gitu', 'ya', 'tidak', 'berapa', 'eyang', 'tapi', 'emang', 'bumbu', 'enak', 'saus', 'keju', 'asa', 'instant', 'sekali', 'cukup', 'kejut', 'saat', 'minum', 'pink', 'lava', 'saat', 'saya', 'minum', 'eh', 'nyata', 'persis', 'es', 'permen', 'karet', 'pernah', 'viral', 'itu', 'level', 'fire', 'chicken', 'bisa', 'sesuai', 'dari', 'level', '0', 'sampe', '5', 'saat', 'saya', 'datang', 'ada', 'promo', 'saya', 'pesan', 'dapet', 'beberapa', 'porsi', 'ayam', 'nasi', 'minum', 'karna', 'saya', 'bawa', 'bocil', 'pesennnya', 'level', '0', 'karna', 'dalam', '1', 'promo', 'harus', 'milih', 'level', 'sama', 'yasudahlah', 'betul', 'saya', 'dapet', 'meja', 'viewnya', 'bagus', 'biaa', 'liat', 'pandang', 'luar', 'lebih', 'tepat', 'kereta', 'api', 'lewat', 'untuk', 'mbak', 'kasir', 'usaha', 'lebih', 'sabar', 'ya', 'mbak', 'tidak', 'semua', 'cstmer', 'langsung', 'paham', 'menu', 'per', 'menu', 'jangan', 'cemberut', 'kalo', 'ada', 'cstmer', 'masih', 'timbang', 'teman']",2,2,netral
2,nur asiyah,5.0,5 tahun lalu,lokasinya food court kemungkinan mudah ditemukan karena richeese ini tempatnya lumayan besar kebetulan dapat kursi pinggir bisa lihat pemandangan nah pas kesini nyoba fire chiken level 3 porsinya oke banget sampai bingung mau ngabisin soalnya saya makannya enggak banyak tapi sok sokan beli porsi gedhe dapat minum warna pink porsi jumbo kejunya bisa meredakan pedas si ayam harganya sekitar 50an lumayan habis gajian bisa mampir lagi,lokasinya food court kemungkinan mudah ditemukan karena richeese ini tempatnya lumayan besar kebetulan dapat kursi pinggir bisa lihat pemandangan nah pas kesini nyoba fire chiken level 3 porsinya oke sekali sampai bingung mau ngabisin soalnya saya makannya enggak banyak tapi sok sokan beli porsi gedhe dapat minum warna pink porsi jumbo kejunya bisa meredakan pedas si ayam harganya sekitar 50an lumayan habis gajian bisa mampir lagi,"['lokasinya', 'food', 'court', 'kemungkinan', 'mudah', 'ditemukan', 'karena', 'richeese', 'ini', 'tempatnya', 'lumayan', 'besar', 'kebetulan', 'dapat', 'kursi', 'pinggir', 'bisa', 'lihat', 'pemandangan', 'nah', 'pas', 'kesini', 'nyoba', 'fire', 'chiken', 'level', '3', 'porsinya', 'oke', 'sekali', 'sampai', 'bingung', 'mau', 'ngabisin', 'soalnya', 'saya', 'makannya', 'enggak', 'banyak', 'tapi', 'sok', 'sokan', 'beli', 'porsi', 'gedhe', 'dapat', 'minum', 'warna', 'pink', 'porsi', 'jumbo', 'kejunya', 'bisa', 'meredakan', 'pedas', 'si', 'ayam', 'harganya', 'sekitar', '50an', 'lumayan', 'habis', 'gajian', 'bisa', 'mampir', 'lagi']","['lokasi', 'food', 'court', 'mungkin', 'mudah', 'temu', 'karena', 'richeese', 'ini', 'tempat', 'lumayan', 'besar', 'betul', 'dapat', 'kursi', 'pinggir', 'bisa', 'lihat', 'pandang', 'nah', 'pas', 'kesini', 'nyoba', 'fire', 'chiken', 'level', '3', 'porsi', 'oke', 'sekali', 'sampai', 'bingung', 'mau', 'ngabisin', 'soal', 'saya', 'makan', 'enggak', 'banyak', 'tapi', 'sok', 'sok', 'beli', 'porsi', 'gedhe', 'dapat', 'minum', 'warna', 'pink', 'porsi', 'jumbo', 'keju', 'bisa', 'reda', 'pedas', 'si', 'ayam', 'harga', 'sekitar', '50an', 'lumayan', 'habis', 'gaji', 'bisa', 'mampir', 'lagi']",0,0,netral
2,nabila zulfa hakimah,5.0,6 bulan lalu,tempat nyaman pelayanan baik hindari datang pas weekend karena pasti ramai antri seperti ini,tempat nyaman pelayanan baik hindari datang pas weekend karena pasti ramai antri seperti ini,"['tempat', 'nyaman', 'pelayanan', 'baik', 'hindari', 'datang', 'pas', 'weekend', 'karena', 'pasti', 'ramai', 'antri', 'seperti', 'ini']","['tempat', 'nyaman', 'layan', 'baik', 'hindar', 'datang', 'pas', 'weekend', 'karena', 'pasti', 'ramai', 'antri', 'seperti', 'ini']",2,0,positif
2,ovi malik,5.0,2 bulan lalu,langganan bgt makan disini dari jaman smk sampe skrg punya anak pun masih suka makan cabang royal drpda cabang lainnya krn beda store beda pemberian banyaknya bumbu lalu makannya sambil duduk sebelah jendela bisa liat city view bisa liat kereta dari atas,langganan sekali makan disini dari jaman smk sampe sekarang punya anak pun masih suka makan cabang royal drpda cabang lainnya karena beda store beda pemberian banyaknya bumbu lalu makannya sambil duduk sebelah jendela bisa liat city view bisa liat kereta dari atas,"['langganan', 'sekali', 'makan', 'disini', 'dari', 'jaman', 'smk', 'sampe', 'sekarang', 'punya', 'anak', 'pun', 'masih', 'suka', 'makan', 'cabang', 'royal', 'drpda', 'cabang', 'lainnya', 'karena', 'beda', 'store', 'beda', 'pemberian', 'banyaknya', 'bumbu', 'lalu', 'makannya', 'sambil', 'duduk', 'sebelah', 'jendela', 'bisa', 'liat', 'city', 'view', 'bisa', 'liat', 'kereta', 'dari', 'atas']","['langgan', 'sekali', 'makan', 'sini', 'dari', 'jaman', 'smk', 'sampe', 'sekarang', 'punya', 'anak', 'pun', 'masih', 'suka', 'makan', 'cabang', 'royal', 'drpda', 'cabang', 'lain', 'karena', 'beda', 'store', 'beda', 'beri', 'banyak', 'bumbu', 'lalu', 'makan', 'sambil', 'duduk', 'belah', 'jendela', 'bisa', 'liat', 'city', 'view', 'bisa', 'liat', 'kereta', 'dari', 'atas']",1,0,positif
2,bambang imron rosyadi,5.0,10 bulan lalu,richeese factory adalah sebuah jaringan rumah makan siap saji asal indonesia menu utama ayam goreng keju dimiliki oleh pt richeese kuliner indonesia anak usaha kaldu sari nabati richeese factory membuka gerai pertamanya pusat perbelanjaan paris van java bandung pada 8 februari 2011 hingga bulan desember 2018 restoran ini memiliki 130 gerai tersebar wilayah indonesia menu disajikan richeese factory adalah olahan daging ayam goreng tepung disajikan saus keju selain itu restoran ini menyajikan olahan daging sayap ayam dibalut saus barbeku pedas tingkat kepedasan berbedabeda saat ini ayam goreng richeese factory tersedia dalam tiga varian rasa richicken hot spicy chicken fire chicken pt richeese kuliner indonesia bergerak bidang bisnis quick service restaurant qsr perusahaan ini memiliki sejumlah food chain mengusung merek richeese factory memiliki menu khas cita rasa keju kekhasan lain tonjolkan adalah sensasi pedas beragam tingkatan,richeese factory adalah sebuah jaringan rumah makan siap saji asal indonesia menu utama ayam goreng keju dimiliki oleh pt richeese kuliner indonesia anak usaha kaldu sari nabati richeese factory membuka gerai pertamanya pusat perbelanjaan paris van java bandung pada 8 februari 2011 hingga bulan desember 2018 restoran ini memiliki 130 gerai tersebar wilayah indonesia menu disajikan richeese factory adalah olahan daging ayam goreng tepung disajikan saus keju selain itu restoran ini menyajikan olahan daging sayap ayam dibalut saus barbeku pedas tingkat kepedasan berbedabeda saat ini ayam goreng richeese factory tersedia dalam tiga varian rasa richicken hot spicy chicken fire chicken pt richeese kuliner indonesia bergerak bidang bisnis quick service restaurant qsr perusahaan ini memiliki sejumlah food chain mengusung merek richeese factory memiliki menu khas cita rasa keju kekhasan lain tonjolkan adalah sensasi pedas beragam tingkatan,"['richeese', 'factory', 'adalah', 'sebuah', 'jaringan', 'rumah', 'makan', 'siap', 'saji', 'asal', 'indonesia', 'menu', 'utama', 'ayam', 'goreng', 'keju', 'dimiliki', 'oleh', 'pt', 'richeese', 'kuliner', 'indonesia', 'anak', 'usaha', 'kaldu', 'sari', 'nabati', 'richeese', 'factory', 'membuka', 'gerai', 'pertamanya', 'pusat', 'perbelanjaan', 'paris', 'van', 'java', 'bandung', 'pada', '8', 'februari', '2011', 'hingga', 'bulan', 'desember', '2018', 'restoran', 'ini', 'memiliki', '130', 'gerai', 'tersebar', 'wilayah', 'indonesia', 'menu', 'disajikan', 'richeese', 'factory', 'adalah', 'olahan', 'daging', 'ayam', 'goreng', 'tepung', 'disajikan', 'saus', 'keju', 'selain', 'itu', 'restoran', 'ini', 'menyajikan', 'olahan', 'daging', 'sayap', 'ayam', 'dibalut', 'saus', 'barbeku', 'pedas', 'tingkat', 'kepedasan', 'berbedabeda', 'saat', 'ini', 'ayam', 'goreng', 'richeese', 'factory', 'tersedia', 'dalam', 'tiga', 'varian', 'rasa', 'richicken', 'hot', 'spicy', 'chicken', 'fire', 'chicken', 'pt', 'richeese', 'kuliner', 'indonesia', 'bergerak', 'bidang', 'bisnis', 'quick', 'service', 'restaurant', 'qsr', 'perusahaan', 'ini', 'memiliki', 'sejumlah', 'food', 'chain', 'mengusung', 'merek', 'richeese', 'factory', 'memiliki', 'menu', 'khas', 'cita', 'rasa', 'keju', 'kekhasan', 'lain', 'tonjolkan', 'adalah', 'sensasi', 'pedas', 'beragam', 'tingkatan']","['richeese', 'factory', 'adalah', 'buah', 'jaring', 'rumah', 'makan', 'siap', 'saji', 'asal', 'indonesia', 'menu', 'utama', 'ayam', 'goreng', 'keju', 'milik', 'oleh', 'pt', 'richeese', 'kuliner', 'indonesia', 'anak', 'usaha', 'kaldu', 'sari', 'nabati', 'richeese', 'factory', 'buka', 'gerai', 'pertama', 'pusat', 'belanja', 'paris', 'van', 'java', 'bandung', 'pada', '8', 'februari', '2011', 'hingga', 'bulan', 'desember', '2018', 'restoran', 'ini', 'milik', '130', 'gerai', 'sebar', 'wilayah', 'indonesia', 'menu', 'saji', 'richeese', 'factory', 'adalah', 'olah', 'daging', 'ayam', 'goreng', 'tepung', 'saji', 'saus', 'keju', 'selain', 'itu', 'restoran', 'ini', 'saji', 'olah', 'daging', 'sayap', 'ayam', 'balut', 'saus', 'barbeku', 'pedas', 'tingkat', 'pedas', 'berbedabeda', 'saat', 'ini', 'ayam', 'goreng', 'richeese', 'factory', 'sedia', 'dalam', 'tiga', 'varian', 'rasa', 'richicken', 'hot', 'spicy', 'chicken', 'fire', 'chicken', 'pt', 'richeese', 'kuliner', 'indonesia', 'gerak', 'bidang', 'bisnis', 'quick', 'service', 'restaurant', 'qsr', 'usaha', 'ini', 'milik', 'jumlah', 'food', 'chain', 'usung', 'merek', 'richeese', 'factory', 'milik', 'menu', 'khas', 'cita', 'rasa', 'keju', 'khas', 'lain', 'tonjol', 'adalah', 'sensasi', 'pedas', 'agam', 'tingkat']",0,0,netral
2,mellany octa,5.0,setahun lalu,super puas beli paket combo beli 2 free totebag dong ada promo nambah 1000 dapet 2 mie richeese fenomenal itu tempatnya bersih nyaman selalu ramai,super puas beli paket combo beli 2 free totebag dong ada promo nambah 1000 dapet 2 mie richeese fenomenal itu tempatnya bersih nyaman selalu ramai,"['super', 'puas', 'beli', 'paket', 'combo', 'beli', '2', 'free', 'totebag', 'dong', 'ada', 'promo', 'nambah', '1000', 'dapet', '2', 'mie', 'richeese', 'fenomenal', 'itu', 'tempatnya', 'bersih', 'nyaman', 'selalu', 'ramai']","['super', 'puas', 'beli', 'paket', 'combo', 'beli', '2', 'free', 'totebag', 'dong', 'ada', 'promo', 'nambah', '1000', 'dapet', '2', 'mie', 'richeese', 'fenomenal', 'itu', 'tempat', 'bersih', 'nyaman', 'selalu', 'ramai']",3,0,positif
2,rizka amalia,4.0,6 tahun lalu,cocok bagi suka makanan pedas lebih enak jika dituang keju diatas ayamnya bisa minta extra cheese free ada tempat duduk pinggir kaca bisa lihat pemandangan,cocok bagi suka makanan pedas lebih enak jika dituang keju diatas ayamnya bisa minta extra cheese free ada tempat duduk pinggir kaca bisa lihat pemandangan,"['cocok', 'bagi', 'suka', 'makanan', 'pedas', 'lebih', 'enak', 'jika', 'dituang', 'keju', 'diatas', 'ayamnya', 'bisa', 'minta', 'extra', 'cheese', 'free', 'ada', 'tempat', 'duduk', 'pinggir', 'kaca', 'bisa', 'lihat', 'pemandangan']","['cocok', 'bagi', 'suka', 'makan', 'pedas', 'lebih', 'enak', 'jika', 'tuang', 'keju', 'atas', 'ayam', 'bisa', 'minta', 'extra', 'cheese', 'free', 'ada', 'tempat', 'duduk', 'pinggir', 'kaca', 'bisa', 'lihat', 'pandang']",2,0,positif
3,cut fa alhamahaa magrit damayanti muli,4.0,2 tahun lalu,kesini pas malem minggu kalo ga salah rame bgt karyawan sepertinyakurang keteteran pas ngelayanin kehabisan nasi nunggu 10menitan tempat cuci kotor gaada sabunnya habis belum refill aku bersihin meja sendiri manggil masnya ga denger buat minta tolong meja kutempatin dibersihkan,kesini pas malem minggu kalo tidak salah rame sekali karyawan sepertinyakurang keteteran pas ngelayanin kehabisan nasi nunggu 10menitan tempat cuci kotor gaada sabunnya habis belum refill aku bersihin meja sendiri manggil masnya tidak denger buat minta tolong meja kutempatin dibersihkan,"['kesini', 'pas', 'malem', 'minggu', 'kalo', 'tidak', 'salah', 'rame', 'sekali', 'karyawan', 'sepertinyakurang', 'keteteran', 'pas', 'ngelayanin', 'kehabisan', 'nasi', 'nunggu', '10menitan', 'tempat', 'cuci', 'kotor', 'gaada', 'sabunnya', 'habis', 'belum', 'refill', 'aku', 'bersihin', 'meja', 'sendiri', 'manggil', 'masnya', 'tidak', 'denger', 'buat', 'minta', 'tolong', 'meja', 'kutempatin', 'dibersihkan']","['kesini', 'pas', 'malem', 'minggu', 'kalo', 'tidak', 'salah', 'rame', 'sekali', 'karyawan', 'sepertinyakurang', 'keteter', 'pas', 'ngelayanin', 'habis', 'nasi', 'nunggu', '10menitan', 'tempat', 'cuci', 'kotor', 'gaada', 'sabun', 'habis', 'belum', 'refill', 'aku', 'bersihin', 'meja', 'sendiri', 'manggil', 'mas', 'tidak', 'denger', 'buat', 'minta', 'tolong', 'meja', 'kutempatin', 'bersih']",1,4,negatif
3,nurul amalia,5.0,3 bulan lalu,view bagus dekat jendela ada colokannya,view bagus dekat jendela ada colokannya,"['view', 'bagus', 'dekat', 'jendela', 'ada', 'colokannya']","['view', 'bagus', 'dekat', 'jendela', 'ada', 'colok']",1,0,positif
3,icha annastasia,3.0,2 tahun lalu,tempatnya dalem foodcourt seringnya rame sih tapi anehnya kentang keras banget udah dingin rasanya hambar untuk minuman pink lava kurang kerasa untuk ayamnya enak aja sih,tempatnya dalem foodcourt seringnya rame sih tapi anehnya kentang keras sekali udah dingin rasanya hambar untuk minuman pink lava kurang kerasa untuk ayamnya enak aja sih,"['tempatnya', 'dalem', 'foodcourt', 'seringnya', 'rame', 'sih', 'tapi', 'anehnya', 'kentang', 'keras', 'sekali', 'udah', 'dingin', 'rasanya', 'hambar', 'untuk', 'minuman', 'pink', 'lava', 'kurang', 'kerasa', 'untuk', 'ayamnya', 'enak', 'aja', 'sih']","['tempat', 'dalem', 'foodcourt', 'sering', 'rame', 'sih', 'tapi', 'aneh', 'kentang', 'keras', 'sekali', 'udah', 'dingin', 'rasa', 'hambar', 'untuk', 'minum', 'pink', 'lava', 'kurang', 'rasa', 'untuk', 'ayam', 'enak', 'aja', 'sih']",1,2,negatif
3,mama gana,4.0,6 tahun lalu,enyaakkk kalian suka pedes pencinta keju pencinta ayam ayam crispy pemakan nasi hehehe itulah akan kalian dapatkan kalau kalian beli disini harga masuklah untuk kantong mahasiswa 25k ampe 30k rasa beugghhh enak g rugiii oia saranku kalau makan ambil jangan pas jam makan siang so cari tempat deket cendela kaca polos besar karna dsna kalian akan bisa luasa melihat macetnya surabaya,enyaakkk kalian suka pedes pencinta keju pencinta ayam ayam crispy pemakan nasi hehehe itulah akan kalian dapatkan kalau kalian beli disini harga masuklah untuk kantong mahasiswa 25k ampe 30k rasa beugghhh enak tidak rugiii oia saranku kalau makan ambil jangan pas jam makan siang so cari tempat deket cendela kaca polos besar karna dsna kalian akan bisa luasa melihat macetnya surabaya,"['enyaakkk', 'kalian', 'suka', 'pedes', 'pencinta', 'keju', 'pencinta', 'ayam', 'ayam', 'crispy', 'pemakan', 'nasi', 'hehehe', 'itulah', 'akan', 'kalian', 'dapatkan', 'kalau', 'kalian', 'beli', 'disini', 'harga', 'masuklah', 'untuk', 'kantong', 'mahasiswa', '25k', 'ampe', '30k', 'rasa', 'beugghhh', 'enak', 'tidak', 'rugiii', 'oia', 'saranku', 'kalau', 'makan', 'ambil', 'jangan', 'pas', 'jam', 'makan', 'siang', 'so', 'cari', 'tempat', 'deket', 'cendela', 'kaca', 'polos', 'besar', 'karna', 'dsna', 'kalian', 'akan', 'bisa', 'luasa', 'melihat', 'macetnya', 'surabaya']","['enyaakkk', 'kalian', 'suka', 'pedes', 'cinta', 'keju', 'cinta', 'ayam', 'ayam', 'crispy', 'makan', 'nasi', 'hehehe', 'itu', 'akan', 'kalian', 'dapat', 'kalau', 'kalian', 'beli', 'sini', 'harga', 'masuk', 'untuk', 'kantong', 'mahasiswa', '25k', 'ampe', '30k', 'rasa', 'beugghhh', 'enak', 'tidak', 'rugiii', 'oia', 'saran', 'kalau', 'makan', 'ambil', 'jangan', 'pas', 'jam', 'makan', 'siang', 'so', 'cari', 'tempat', 'deket', 'cendela', 'kaca', 'polos', 'besar', 'karna', 'dsna', 'kalian', 'akan', 'bisa', 'luasa', 'lihat', 'macet', 'surabaya']",2,2,netral
3,ismi nurul fadhilah,5.0,4 bulan lalu,sebenernya asik aja tapi deket kaca cuman bbrp kan orang tertarik untuk duduk kaca itu agak terganggu sih pas suasana crowded tbtb tempat duduk ditumpangi orang,sebenernya asik aja tapi deket kaca cuman bbrp kan orang tertarik untuk duduk kaca itu agak terganggu sih pas suasana crowded tbtb tempat duduk ditumpangi orang,"['sebenernya', 'asik', 'aja', 'tapi', 'deket', 'kaca', 'cuman', 'bbrp', 'kan', 'orang', 'tertarik', 'untuk', 'duduk', 'kaca', 'itu', 'agak', 'terganggu', 'sih', 'pas', 'suasana', 'crowded', 'tbtb', 'tempat', 'duduk', 'ditumpangi', 'orang']","['sebenernya', 'asik', 'aja', 'tapi', 'deket', 'kaca', 'cuman', 'bbrp', 'kan', 'orang', 'tarik', 'untuk', 'duduk', 'kaca', 'itu', 'agak', 'ganggu', 'sih', 'pas', 'suasana', 'crowded', 'tbtb', 'tempat', 'duduk', 'tumpang', 'orang']",1,0,positif
3,agus sastrawan,4.0,2 tahun lalu,agak sulit nyarinya karna pertama kali ke sini sambelnya cula kerasa permukaan seperti rf jogja ayam kecil2,agak sulit nyarinya karna pertama kali ke sini sambelnya cula kerasa permukaan seperti rf jogja ayam kecil2,"['agak', 'sulit', 'nyarinya', 'karna', 'pertama', 'kali', 'ke', 'sini', 'sambelnya', 'cula', 'kerasa', 'permukaan', 'seperti', 'rf', 'jogja', 'ayam', 'kecil2']","['agak', 'sulit', 'nyarinya', 'karna', 'pertama', 'kali', 'ke', 'sini', 'sambelnya', 'cula', 'rasa', 'muka', 'seperti', 'rf', 'jogja', 'ayam', 'kecil2']",0,0,netral
3,g gunawan,5.0,4 bulan lalu,bedanya richeese factory royal suasana dalamnya terlihat cityview kota surabaya menghadap ke utara untuk rasa saya rasa sama semua setiap store pelayanannya cukup cepat sekalipun antrian orderan jam padat,bedanya richeese factory royal suasana dalamnya terlihat cityview kota surabaya menghadap ke utara untuk rasa saya rasa sama semua setiap store pelayanannya cukup cepat sekalipun antrian orderan jam padat,"['bedanya', 'richeese', 'factory', 'royal', 'suasana', 'dalamnya', 'terlihat', 'cityview', 'kota', 'surabaya', 'menghadap', 'ke', 'utara', 'untuk', 'rasa', 'saya', 'rasa', 'sama', 'semua', 'setiap', 'store', 'pelayanannya', 'cukup', 'cepat', 'sekalipun', 'antrian', 'orderan', 'jam', 'padat']","['beda', 'richeese', 'factory', 'royal', 'suasana', 'dalam', 'lihat', 'cityview', 'kota', 'surabaya', 'hadap', 'ke', 'utara', 'untuk', 'rasa', 'saya', 'rasa', 'sama', 'semua', 'tiap', 'store', 'layan', 'cukup', 'cepat', 'sekalipun', 'antri', 'order', 'jam', 'padat']",1,0,positif
3,thyca chan,5.0,5 tahun lalu,nyobain richeese black dong so delicious minumannya lemon honey enaaakkk passsssabis pedes dikasihh kecutt hihihii oiya eskrim enaaakkkk sukaaa harga murah rasa ngk diragukan tempat nyaman the best dehhh,nyobain richeese black dong so delicious minumannya lemon honey enaaakkk passsssabis pedes dikasihh kecutt hihihii oiya eskrim enaaakkkk sukaaa harga murah rasa ngk diragukan tempat nyaman the best dehhh,"['nyobain', 'richeese', 'black', 'dong', 'so', 'delicious', 'minumannya', 'lemon', 'honey', 'enaaakkk', 'passsssabis', 'pedes', 'dikasihh', 'kecutt', 'hihihii', 'oiya', 'eskrim', 'enaaakkkk', 'sukaaa', 'harga', 'murah', 'rasa', 'ngk', 'diragukan', 'tempat', 'nyaman', 'the', 'best', 'dehhh']","['nyobain', 'richeese', 'black', 'dong', 'so', 'delicious', 'minum', 'lemon', 'honey', 'enaaakkk', 'passsssabis', 'pedes', 'dikasihh', 'kecutt', 'hihihii', 'oiya', 'eskrim', 'enaaakkkk', 'sukaaa', 'harga', 'murah', 'rasa', 'ngk', 'ragu', 'tempat', 'nyaman', 'the', 'best', 'dehhh']",2,0,positif
3,puri saputri,5.0,2 minggu lalu,ayamnya enak bumbunya antrinya kalau weekend memang agak panjang tapi pelayanannya cepat antrinya nggak menunggu lama,ayamnya enak bumbunya antrinya kalau weekend memang agak panjang tapi pelayanannya cepat antrinya nggak menunggu lama,"['ayamnya', 'enak', 'bumbunya', 'antrinya', 'kalau', 'weekend', 'memang', 'agak', 'panjang', 'tapi', 'pelayanannya', 'cepat', 'antrinya', 'nggak', 'menunggu', 'lama']","['ayam', 'enak', 'bumbu', 'antri', 'kalau', 'weekend', 'memang', 'agak', 'panjang', 'tapi', 'layan', 'cepat', 'antri', 'nggak', 'tunggu', 'lama']",2,1,positif
3,a r,4.0,3 bulan lalu,seperti biasa harga mahal makananya enak antrinya yng bkin sebel pilihan ayamnya kalau lupa pilih pasti kasih sayap,seperti biasa harga mahal makananya enak antrinya yng bkin sebel pilihan ayamnya kalau lupa pilih pasti kasih sayap,"['seperti', 'biasa', 'harga', 'mahal', 'makananya', 'enak', 'antrinya', 'yng', 'bkin', 'sebel', 'pilihan', 'ayamnya', 'kalau', 'lupa', 'pilih', 'pasti', 'kasih', 'sayap']","['seperti', 'biasa', 'harga', 'mahal', 'makananya', 'enak', 'antri', 'yng', 'bkin', 'sebel', 'pilih', 'ayam', 'kalau', 'lupa', 'pilih', 'pasti', 'kasih', 'sayap']",1,1,netral
4,indriana taufik,3.0,setahun lalu,mungkin kalo ada menu sold out jangan dipajang ya paling nggak kalo sold out pilihan menu itu ditulis sold out gitu kyak kfc masukan aja yaa minuman gak dapat sedotan tisu gaada,mungkin kalo ada menu sold out jangan dipajang ya paling nggak kalo sold out pilihan menu itu ditulis sold out gitu kyak kfc masukan aja yaa minuman tidak dapat sedotan tisu gaada,"['mungkin', 'kalo', 'ada', 'menu', 'sold', 'out', 'jangan', 'dipajang', 'ya', 'paling', 'nggak', 'kalo', 'sold', 'out', 'pilihan', 'menu', 'itu', 'ditulis', 'sold', 'out', 'gitu', 'kyak', 'kfc', 'masukan', 'aja', 'yaa', 'minuman', 'tidak', 'dapat', 'sedotan', 'tisu', 'gaada']","['mungkin', 'kalo', 'ada', 'menu', 'sold', 'out', 'jangan', 'pajang', 'ya', 'paling', 'nggak', 'kalo', 'sold', 'out', 'pilih', 'menu', 'itu', 'tulis', 'sold', 'out', 'gitu', 'kyak', 'kfc', 'masuk', 'aja', 'yaa', 'minum', 'tidak', 'dapat', 'sedot', 'tisu', 'gaada']",0,1,negatif
4,bilqis ufairah,4.0,2 tahun lalu,tempatnya luascozyn pas bnget buat makan nongkrong soal rasajuaraaaaa,tempatnya luascozyn pas bnget buat makan nongkrong soal rasajuaraaaaa,"['tempatnya', 'luascozyn', 'pas', 'bnget', 'buat', 'makan', 'nongkrong', 'soal', 'rasajuaraaaaa']","['tempat', 'luascozyn', 'pas', 'bnget', 'buat', 'makan', 'nongkrong', 'soal', 'rasajuaraaaaa']",0,0,netral
